fips	year	pm25
72059	2016	
72065	2005	
72065	2006	
72065	2008	
72065	2009	
72065	2010	
72065	2011	
72065	2012	
72065	2013	
72065	2014	
72065	2015	
72065	2016	
72067	2005	
72067	2006	
72067	2008	
72067	2009	
72067	2010	
72067	2011	
72067	2012	
72067	2013	
72067	2014	
72067	2015	
72067	2016	
72071	2005	
72071	2006	
72071	2008	
72071	2009	
72071	2010	
72071	2011	
72071	2012	
72071	2013	
72071	2014	
72071	2015	
72071	2016	
72073	2005	
72073	2006	
72073	2008	
72073	2009	
72073	2010	
72073	2011	
72073	2012	
72073	2013	
72073	2014	
72073	2015	
72073	2016	
72079	2005	
72079	2006	
72079	2008	
72079	2009	
72079	2010	
72079	2011	
72079	2012	
72079	2013	
72079	2014	
72079	2015	
72079	2016	
72083	2005	
72083	2006	
72083	2008	
72083	2009	
72083	2010	
72083	2011	
72083	2012	
72083	2013	
72083	2014	
72083	2015	
72083	2016	
72091	2005	
72091	2006	
72091	2008	
72091	2009	
72091	2010	
72091	2011	
72091	2012	
72091	2013	
72091	2014	
72091	2015	
72091	2016	
72099	2005	
72099	2006	
72099	2008	
72099	2009	
72099	2010	
72099	2011	
72099	2012	
72099	2013	
72099	2014	
72099	2015	
72099	2016	
72117	2005	
72117	2006	
72117	2008	
72117	2009	
72117	2010	
72117	2011	
72117	2012	
72117	2013	
72117	2014	
72117	2015	
72117	2016	
72115	2005	
72115	2006	
72115	2008	
72115	2009	
72115	2010	
72115	2011	
72115	2012	
72115	2013	
72115	2014	
72115	2015	
72115	2016	
72097	2005	
72097	2006	
72097	2008	
72097	2009	
72097	2010	
72097	2011	
72097	2012	
72097	2013	
72097	2014	
72097	2015	
72097	2016	
72125	2005	
72125	2006	
72125	2008	
72125	2009	
72125	2010	
72125	2011	
72125	2012	
72125	2013	
72125	2014	
72125	2015	
72125	2016	
72131	2005	
72131	2006	
72131	2008	
72131	2009	
72131	2010	
72131	2011	
72131	2012	
72131	2013	
72131	2014	
72131	2015	
72131	2016	
72101	2005	
72101	2006	
72101	2008	
72101	2009	
72101	2010	
72101	2011	
72101	2012	
72101	2013	
72101	2014	
72101	2015	
72101	2016	
72143	2005	
72143	2006	
72143	2008	
72143	2009	
72143	2010	
72143	2011	
72143	2012	
72143	2013	
72143	2014	
72143	2015	
72143	2016	
72145	2005	
72145	2006	
72145	2008	
72145	2009	
72145	2010	
72145	2011	
72145	2012	
72145	2013	
72145	2014	
72145	2015	
72145	2016	
72153	2005	
72153	2006	
72153	2008	
72153	2009	
72153	2010	
72153	2011	
72153	2012	
72153	2013	
72153	2014	
72153	2015	
72153	2016	
72007	2005	
72007	2006	
72007	2008	
72007	2009	
72007	2010	
72007	2011	
72007	2012	
72007	2013	
72007	2014	
72007	2015	
72007	2016	
72123	2005	
72123	2006	
72123	2008	
72123	2009	
72123	2010	
72123	2011	
72123	2012	
72123	2013	
72123	2014	
72123	2015	
72123	2016	
72009	2005	
72009	2006	
72009	2008	
72009	2009	
72009	2010	
72009	2011	
72009	2012	
72009	2013	
72009	2014	
72009	2015	
72009	2016	
72095	2005	
72095	2006	
72095	2008	
72095	2009	
72095	2010	
72095	2011	
72095	2012	
72095	2013	
72095	2014	
72095	2015	
72095	2016	
72015	2005	
72015	2006	
72015	2008	
72015	2009	
72015	2010	
72015	2011	
72015	2012	
72015	2013	
72015	2014	
72015	2015	
72015	2016	
72113	2005	
72113	2006	
72113	2008	
72113	2009	
72113	2010	
72113	2011	
72113	2012	
72113	2013	
72113	2014	
72113	2015	
72113	2016	
72103	2005	
72103	2006	
72103	2008	
72103	2009	
72103	2010	
72103	2011	
72103	2012	
72103	2013	
72103	2014	
72103	2015	
72103	2016	
72105	2005	
72105	2006	
72105	2008	
72105	2009	
72105	2010	
72105	2011	
72105	2012	
72105	2013	
72105	2014	
72105	2015	
72105	2016	
72107	2005	
72107	2006	
72107	2008	
72107	2009	
72107	2010	
72107	2011	
72107	2012	
72107	2013	
72107	2014	
72107	2015	
72107	2016	
72119	2005	
72119	2006	
72119	2008	
72119	2009	
72119	2010	
72119	2011	
72119	2012	
72119	2013	
72119	2014	
72119	2015	
72119	2016	
72109	2005	
72109	2006	
72109	2008	
72109	2009	
72109	2010	
72109	2011	
72109	2012	
72109	2013	
72109	2014	
72109	2015	
72109	2016	
72025	2005	
72025	2006	
72025	2008	
72025	2009	
72025	2010	
72025	2011	
72025	2012	
72025	2013	
72025	2014	
72025	2015	
72025	2016	
72029	2005	
72029	2006	
72029	2008	
72029	2009	
72029	2010	
72029	2011	
72029	2012	
72029	2013	
72029	2014	
72029	2015	
72029	2016	
72037	2005	
72037	2006	
72037	2008	
72037	2009	
72037	2010	
72037	2011	
72037	2012	
72037	2013	
72037	2014	
72037	2015	
72037	2016	
72035	2005	
72035	2006	
72035	2008	
72035	2009	
72035	2010	
72035	2011	
72035	2012	
72035	2013	
72035	2014	
72035	2015	
72035	2016	
72053	2005	
72053	2006	
72053	2008	
72053	2009	
72053	2010	
72053	2011	
72053	2012	
72053	2013	
72053	2014	
72053	2015	
72053	2016	
72041	2005	
72041	2006	
72041	2008	
72041	2009	
72041	2010	
72041	2011	
72041	2012	
72041	2013	
72041	2014	
72041	2015	
72041	2016	
72069	2005	
72069	2006	
72069	2008	
72069	2009	
72069	2010	
72069	2011	
72069	2012	
72069	2013	
72069	2014	
72069	2015	
72069	2016	
72129	2005	
72129	2006	
72129	2008	
72129	2009	
72129	2010	
72129	2011	
72129	2012	
72129	2013	
72129	2014	
72129	2015	
72129	2016	
72133	2005	
72133	2006	
72133	2008	
72133	2009	
72133	2010	
72133	2011	
72133	2012	
72133	2013	
72133	2014	
72133	2015	
72133	2016	
72147	2005	
72147	2006	
72147	2008	
72147	2009	
72147	2010	
72147	2011	
72147	2012	
72147	2013	
72147	2014	
72147	2015	
72147	2016	
72149	2005	
72149	2006	
72149	2008	
72149	2009	
72149	2010	
72149	2011	
72149	2012	
72149	2013	
72149	2014	
72149	2015	
72149	2016	
72151	2005	
72151	2006	
72151	2008	
72151	2009	
72151	2010	
72151	2011	
72151	2012	
72151	2013	
72151	2014	
72151	2015	
72151	2016	
72043	2005	
72043	2006	
72043	2008	
72043	2009	
72043	2010	
72043	2011	
72043	2012	
72043	2013	
72043	2014	
72043	2015	
72043	2016	
72085	2005	
72085	2006	
72085	2008	
72085	2009	
72085	2010	
72085	2011	
72085	2012	
72085	2013	
72085	2014	
72085	2015	
72085	2016	
72087	2005	
72087	2006	
72087	2008	
72087	2009	
72087	2010	
72087	2011	
72087	2012	
72087	2013	
72087	2014	
72087	2015	
72087	2016	
72089	2005	
72089	2006	
72089	2008	
72089	2009	
72089	2010	
72089	2011	
72089	2012	
72089	2013	
72089	2014	
72089	2015	
72089	2016	
72049	2005	
72049	2006	
72049	2008	
72049	2009	
72049	2010	
72049	2011	
72049	2012	
72049	2013	
72049	2014	
72049	2015	
72049	2016	
72077	2005	
72077	2006	
72077	2008	
72077	2009	
72077	2010	
72077	2011	
72077	2012	
72077	2013	
72077	2014	
72077	2015	
72077	2016	
72063	2005	
72063	2006	
72063	2008	
72063	2009	
72063	2010	
72063	2011	
72063	2012	
72063	2013	
72063	2014	
72063	2015	
72063	2016	
72045	2005	
72045	2006	
72045	2008	
72045	2009	
72045	2010	
72045	2011	
72045	2012	
72045	2013	
72045	2014	
72045	2015	
72045	2016	
72047	2005	
72047	2006	
72047	2008	
72047	2009	
72047	2010	
72047	2011	
72047	2012	
72047	2013	
72047	2014	
72047	2015	
72047	2016	
72057	2005	
72057	2006	
72057	2008	
72057	2009	
72057	2010	
72057	2011	
72057	2012	
72057	2013	
72057	2014	
72057	2015	
72057	2016	
72019	2005	
72019	2006	
72019	2008	
72019	2009	
72019	2010	
72019	2011	
72019	2012	
72019	2013	
72019	2014	
72019	2015	
72019	2016	
72075	2005	
72075	2006	
72075	2008	
72075	2009	
72075	2010	
72075	2011	
72075	2012	
72075	2013	
72075	2014	
72075	2015	
72075	2016	
72127	2005	
72127	2006	
72127	2008	
72127	2009	
72127	2010	
72127	2011	
72127	2012	
72127	2013	
72127	2014	
72127	2015	
72127	2016	
72061	2005	
72061	2006	
72061	2008	
72061	2009	
72061	2010	
72061	2011	
72061	2012	
72061	2013	
72061	2014	
72061	2015	
72061	2016	
72137	2005	
72137	2006	
72137	2008	
72137	2009	
72137	2010	
72137	2011	
72137	2012	
72137	2013	
72137	2014	
72137	2015	
72137	2016	
72135	2005	
72135	2006	
72135	2008	
72135	2009	
72135	2010	
72135	2011	
72135	2012	
72135	2013	
72135	2014	
72135	2015	
72135	2016	
72021	2005	
72021	2006	
72021	2008	
72021	2009	
72021	2010	
72021	2011	
72021	2012	
72021	2013	
72021	2014	
72021	2015	
72021	2016	
72033	2005	
72033	2006	
72033	2008	
72033	2009	
72033	2010	
72033	2011	
72033	2012	
72033	2013	
72033	2014	
72033	2015	
72033	2016	
72139	2005	
72139	2006	
72139	2008	
72139	2009	
72139	2010	
72139	2011	
72139	2012	
72139	2013	
72139	2014	
72139	2015	
72139	2016	
72031	2005	
72031	2006	
72031	2008	
72031	2009	
72031	2010	
72031	2011	
72031	2012	
72031	2013	
72031	2014	
72031	2015	
72031	2016	
25013	2000	11.32423984
25013	2001	11.77801929
25013	2002	11.3912087
25013	2003	10.95709605
25013	2004	10.04980312
25013	2005	10.20172315
25013	2006	8.974526623
25013	2007	10.1099303
25013	2008	9.720630497
25013	2009	8.457608068
25013	2010	7.515704607
25013	2011	8.59879152
25013	2012	7.764340134
25013	2013	7.870160783
25013	2014	7.636570435
25013	2015	7.253308999
25013	2016	5.813523365
25015	2000	9.205530268
25015	2001	9.632184988
25015	2002	9.385771987
25015	2003	9.21542623
25015	2004	8.38400784
25015	2005	8.359550138
25015	2006	7.205343892
25015	2007	8.949011912
25015	2008	8.252609897
25015	2009	7.148648536
25015	2010	5.849102064
25015	2011	7.151162317
25015	2012	6.164812879
25015	2013	6.698828854
25015	2014	6.531119068
25015	2015	5.88747255
25015	2016	4.537500255
25027	2000	9.456202641
25027	2001	10.2763133
25027	2002	9.424241109
25027	2003	9.226466214
25027	2004	8.335705486
25027	2005	8.0616992
25027	2006	7.018659414
25027	2007	8.909888613
25027	2008	8.102001058
25027	2009	6.887090485
25027	2010	6.132555203
25027	2011	6.937432706
25027	2012	6.035485608
25027	2013	6.467661228
25027	2014	6.344478576
25027	2015	5.991772746
25027	2016	4.716724627
25003	2000	8.60424618
25003	2001	8.891850275
25003	2002	8.273621592
25003	2003	8.281117037
25003	2004	7.47972559
25003	2005	7.508677711
25003	2006	6.400205414
25003	2007	7.544011484
25003	2008	7.031818728
25003	2009	6.04357755
25003	2010	5.364917335
25003	2011	5.982680174
25003	2012	5.328472167
25003	2013	5.925710492
25003	2014	5.748579636
25003	2015	5.244534308
25003	2016	4.036652148
25011	2000	8.223697781
25011	2001	8.631640906
25011	2002	8.759812345
25011	2003	8.482418741
25011	2004	7.648620864
25011	2005	7.834798511
25011	2006	6.611300902
25011	2007	8.361241549
25011	2008	7.656271456
25011	2009	6.662364615
25011	2010	5.370386947
25011	2011	6.816456434
25011	2012	5.600992372
25011	2013	6.216910466
25011	2014	6.265300232
25011	2015	5.548683966
25011	2016	4.083629739
25017	2000	10.84544191
25017	2001	11.64352616
25017	2002	11.22890655
25017	2003	10.91659374
25017	2004	10.70946452
25017	2005	10.41541706
25017	2006	9.046962363
25017	2007	10.15777044
25017	2008	9.74198801
25017	2009	8.408660842
25017	2010	7.969506604
25017	2011	8.695964571
25017	2012	7.900806641
25017	2013	7.500719166
25017	2014	7.256819478
25017	2015	7.166510813
25017	2016	5.91741241
25009	2000	9.765986197
25009	2001	10.54532981
25009	2002	10.41837876
25009	2003	10.145164
25009	2004	9.811563109
25009	2005	9.678756819
25009	2006	8.787008352
25009	2007	9.631141501
25009	2008	9.071730398
25009	2009	7.766142745
25009	2010	7.557431447
25009	2011	8.291561781
25009	2012	7.221851393
25009	2013	7.181397407
25009	2014	6.80483809
25009	2015	6.555150772
25009	2016	5.354437747
25023	2000	8.819212007
25023	2001	9.336355032
25023	2002	8.475914523
25023	2003	9.084216215
25023	2004	8.720589235
25023	2005	8.448069505
25023	2006	7.790672263
25023	2007	8.727700349
25023	2008	8.274279214
25023	2009	6.850557116
25023	2010	6.75699521
25023	2011	7.242496112
25023	2012	6.572732391
25023	2013	6.027398105
25023	2014	5.958363993
25023	2015	6.06022163
25023	2016	4.808975783
25021	2000	10.65192319
25021	2001	11.07823657
25021	2002	10.5808916
25021	2003	10.50191858
25021	2004	10.28132775
25021	2005	9.901200502
25021	2006	8.775008271
25021	2007	9.867315516
25021	2008	9.586980156
25021	2009	8.049563977
25021	2010	7.603494643
25021	2011	8.338041201
25021	2012	7.556658286
25021	2013	7.098066956
25021	2014	6.955960954
25021	2015	6.937215657
25021	2016	5.719740116
25005	2000	9.684773428
25005	2001	10.39936897
25005	2002	9.190609578
25005	2003	9.620272156
25005	2004	9.207621489
25005	2005	9.037561438
25005	2006	8.297234354
25005	2007	8.883383352
25005	2008	8.448697652
25005	2009	7.133201889
25005	2010	6.82077485
25005	2011	7.592790682
25005	2012	6.832895976
25005	2013	6.403129819
25005	2014	6.055003232
25005	2015	6.675341299
25005	2016	5.225559906
25025	2000	11.62730046
25025	2001	12.37330522
25025	2002	12.14513369
25025	2003	11.73356235
25025	2004	12.11792326
25025	2005	11.57249164
25025	2006	10.26113651
25025	2007	11.25385206
25025	2008	10.77120407
25025	2009	9.244669192
25025	2010	8.737849831
25025	2011	9.375776985
25025	2012	8.722702707
25025	2013	8.104733016
25025	2014	7.691469247
25025	2015	7.693353299
25025	2016	6.390877444
25001	2000	8.180365582
25001	2001	8.601362159
25001	2002	7.392325725
25001	2003	7.968167265
25001	2004	8.766947996
25001	2005	8.10356052
25001	2006	7.856466486
25001	2007	8.285580428
25001	2008	7.494109514
25001	2009	6.516052618
25001	2010	6.826389553
25001	2011	6.777505486
25001	2012	6.298106003
25001	2013	5.527727362
25001	2014	5.352530458
25001	2015	5.892036781
25001	2016	4.439203005
25007	2000	8.448938777
25007	2001	8.897801648
25007	2002	7.400087182
25007	2003	8.501562684
25007	2004	8.876671525
25007	2005	7.987322208
25007	2006	7.992951229
25007	2007	8.360557819
25007	2008	7.780863469
25007	2009	6.64629596
25007	2010	6.682956345
25007	2011	6.82583515
25007	2012	6.4592244
25007	2013	5.659464349
25007	2014	5.409509018
25007	2015	6.158299708
25007	2016	4.665375955
25019	2000	9.42905399
25019	2001	9.626801927
25019	2002	8.106888856
25019	2003	8.748444493
25019	2004	10.8359998
25019	2005	9.398222152
25019	2006	9.41722622
25019	2007	9.688143101
25019	2008	8.512387472
25019	2009	7.838963995
25019	2010	8.303431278
25019	2011	8.074019804
25019	2012	7.572058852
25019	2013	6.461764678
25019	2014	5.897548993
25019	2015	6.606372584
25019	2016	5.134313728
44005	2000	9.41921924
44005	2001	10.31190388
44005	2002	8.529409165
44005	2003	9.237099879
44005	2004	8.976714716
44005	2005	8.900562324
44005	2006	7.925919506
44005	2007	8.509967404
44005	2008	8.250845384
44005	2009	6.696612947
44005	2010	6.435659005
44005	2011	7.03787142
44005	2012	6.562818221
44005	2013	6.14082193
44005	2014	5.413901551
44005	2015	6.660962368
44005	2016	4.883353774
44007	2000	10.7475023
44007	2001	11.59426824
44007	2002	11.05289039
44007	2003	10.67977696
44007	2004	10.05492892
44007	2005	9.948390718
44007	2006	8.863917938
44007	2007	9.627646135
44007	2008	9.011560498
44007	2009	7.690001059
44007	2010	7.469336612
44007	2011	8.218618762
44007	2012	7.293030916
44007	2013	7.062137506
44007	2014	6.667678334
44007	2015	7.059168156
44007	2016	5.78104614
44009	2000	9.712970457
44009	2001	10.80867372
44009	2002	9.097699279
44009	2003	9.635547405
44009	2004	8.994783979
44009	2005	8.973858411
44009	2006	8.09954967
44009	2007	8.859137363
44009	2008	8.512768756
44009	2009	6.819452974
44009	2010	6.589911723
44009	2011	6.967456114
44009	2012	6.670475033
44009	2013	6.539351261
44009	2014	5.669112164
44009	2015	6.55561804
44009	2016	5.100803773
44001	2000	9.887781465
44001	2001	10.68233479
44001	2002	9.460042327
44001	2003	9.939398785
44001	2004	9.546844095
44001	2005	9.410833332
44001	2006	8.613112942
44001	2007	9.109743942
44001	2008	8.770967059
44001	2009	7.37308579
44001	2010	6.810498563
44001	2011	7.679849086
44001	2012	6.912825654
44001	2013	6.353785105
44001	2014	5.810225912
44001	2015	7.016239334
44001	2016	5.470177028
44003	2000	10.19314227
44003	2001	11.26263204
44003	2002	10.08013655
44003	2003	10.11556077
44003	2004	9.723111751
44003	2005	9.61573935
44003	2006	8.479442686
44003	2007	9.257626254
44003	2008	8.745683365
44003	2009	7.266398386
44003	2010	7.150142854
44003	2011	7.702397837
44003	2012	6.964960158
44003	2013	6.653617455
44003	2014	5.934169448
44003	2015	6.747181716
44003	2016	5.457225853
33011	2000	8.546997413
33011	2001	9.413921935
33011	2002	8.783093698
33011	2003	8.979833288
33011	2004	8.023538571
33011	2005	8.040167824
33011	2006	7.141879893
33011	2007	8.538296773
33011	2008	7.880040626
33011	2009	6.744203092
33011	2010	6.242284532
33011	2011	7.089097659
33011	2012	6.093375276
33011	2013	6.336733417
33011	2014	6.245721665
33011	2015	6.026951695
33011	2016	4.495888049
33015	2000	8.297184965
33015	2001	9.237282286
33015	2002	9.047437403
33015	2003	8.933579801
33015	2004	8.35218429
33015	2005	8.198705262
33015	2006	7.490473711
33015	2007	8.345732075
33015	2008	7.938478726
33015	2009	6.688530743
33015	2010	6.264727024
33015	2011	7.353815096
33015	2012	5.926137043
33015	2013	6.498434831
33015	2014	6.187725897
33015	2015	6.030708528
33015	2016	4.593758918
33013	2002	7.659800507
33013	2003	7.914230749
33013	2004	6.944184793
33013	2005	7.091292273
33013	2006	6.196873615
33013	2007	7.228719439
33013	2008	6.762686707
33013	2009	5.908094943
33013	2010	5.336178898
33013	2011	6.340695607
33013	2012	5.137897562
33013	2013	5.513643747
33013	2014	5.599752704
33013	2015	5.271220475
33013	2016	3.752997142
33013	2000	6.971213614
33013	2001	7.916628525
33009	2000	5.846596686
33009	2001	6.420390438
33009	2002	6.652869394
33009	2003	7.24889027
33009	2004	6.353376056
33009	2005	6.463505478
33009	2006	5.540610718
33009	2007	5.870772814
33009	2008	5.493275024
33009	2009	4.814374998
33009	2010	4.937804697
33009	2011	5.53682085
33009	2012	4.384816478
33009	2013	4.804319814
33009	2014	4.866623528
33009	2015	4.368729956
33009	2016	3.261700491
33001	2000	6.381391407
33001	2001	7.401484721
33001	2002	7.30146116
33001	2003	7.710843382
33001	2004	6.788489188
33001	2005	7.012180413
33001	2006	5.983126401
33001	2007	6.627390727
33001	2008	6.272340327
33001	2009	5.447735625
33001	2010	5.095611247
33001	2011	6.125120258
33001	2012	4.979250791
33001	2013	5.238887699
33001	2014	5.288692402
33001	2015	4.942393313
33001	2016	3.680041122
33003	2000	5.706641027
33003	2001	6.603435827
33003	2002	6.475678044
33003	2003	7.082010539
33003	2004	6.440254711
33003	2005	6.341081093
33003	2006	5.552480776
33003	2007	5.962509235
33003	2008	5.519568337
33003	2009	4.830506661
33003	2010	4.589647171
33003	2011	5.495869384
33003	2012	4.418446358
33003	2013	4.75785057
33003	2014	4.656701669
33003	2015	4.399171604
33003	2016	3.346447113
33019	2000	6.213040375
33019	2001	6.793310869
33019	2002	7.399676798
33019	2003	7.26790835
33019	2004	6.176875707
33019	2005	6.350655197
33019	2006	5.55729334
33019	2007	6.426841447
33019	2008	5.91026247
33019	2009	5.006677458
33019	2010	4.767016026
33019	2011	5.412474901
33019	2012	4.432274501
33019	2013	4.734170203
33019	2014	4.983253462
33019	2015	4.574067783
33019	2016	3.231510663
33005	2000	7.241418981
33005	2001	7.833974281
33005	2002	7.72483309
33005	2003	7.86498474
33005	2004	6.625721026
33005	2005	6.914588692
33005	2006	5.963972273
33005	2007	7.409257319
33005	2008	6.666894123
33005	2009	5.84468778
33005	2010	5.111472709
33005	2011	5.947592177
33005	2012	4.995190704
33005	2013	5.443201981
33005	2014	5.687588438
33005	2015	5.254429809
33005	2016	3.706926561
33007	2000	4.750196928
33007	2001	5.237797783
33007	2002	5.600433815
33007	2003	6.368685428
33007	2004	5.751803297
33007	2005	5.558816972
33007	2006	4.847785905
33007	2007	5.122388369
33007	2008	4.541806811
33007	2009	3.862461801
33007	2010	4.167710579
33007	2011	4.911137251
33007	2012	3.881082002
33007	2013	4.282492331
33007	2014	4.128629226
33007	2015	3.706775545
33007	2016	2.905997255
23031	2000	6.989774343
23031	2001	7.962350732
23031	2002	7.536661984
23031	2003	7.856754649
23031	2004	7.065060176
23031	2005	7.249967776
23031	2006	6.434354767
23031	2007	6.884792998
23031	2008	6.66097555
23031	2009	5.633161375
23031	2010	5.321186639
23031	2011	6.321722847
23031	2012	5.18829116
23031	2013	5.473993989
23031	2014	5.269260566
23031	2015	5.075012894
23031	2016	3.866691433
33017	2000	7.568945544
33017	2001	8.535360877
33017	2002	8.202309522
33017	2003	8.315267592
33017	2004	7.547869252
33017	2005	7.774337636
33017	2006	6.806592763
33017	2007	7.289700498
33017	2008	7.168811631
33017	2009	6.051972866
33017	2010	5.730094741
33017	2011	6.759681725
33017	2012	5.47776125
33017	2013	5.874610363
33017	2014	5.569582953
33017	2015	5.314309133
33017	2016	4.048866811
23005	2000	6.994356464
23005	2001	7.855534193
23005	2002	7.491813897
23005	2003	8.033929682
23005	2004	7.450517387
23005	2005	7.59372814
23005	2006	6.611926117
23005	2007	6.96011611
23005	2008	6.731324541
23005	2009	5.752893834
23005	2010	5.622428506
23005	2011	6.552318588
23005	2012	5.480118929
23005	2013	5.689790113
23005	2014	5.353587108
23005	2015	5.168843582
23005	2016	4.176173193
23023	2000	5.870314822
23023	2001	6.956151753
23023	2002	6.700339554
23023	2003	7.088915153
23023	2004	6.345263761
23023	2005	6.621584085
23023	2006	5.58019236
23023	2007	6.004887629
23023	2008	5.877106748
23023	2009	4.909881187
23023	2010	4.939889887
23023	2011	5.708477258
23023	2012	4.598855655
23023	2013	5.254110385
23023	2014	4.896644097
23023	2015	4.570723056
23023	2016	3.653491997
23017	2000	5.274859798
23017	2001	5.996127498
23017	2002	6.215705879
23017	2003	6.946853208
23017	2004	6.346926701
23017	2005	6.217383424
23017	2006	5.186454688
23017	2007	5.452210388
23017	2008	5.268670792
23017	2009	4.541666969
23017	2010	4.373951227
23017	2011	5.400122586
23017	2012	4.21523545
23017	2013	4.815037816
23017	2014	4.541724919
23017	2015	4.269834749
23017	2016	3.402468666
23001	2000	6.247114505
23001	2001	7.241539391
23001	2002	7.092760748
23001	2003	7.663533348
23001	2004	7.034221097
23001	2005	7.298352567
23001	2006	5.944610639
23001	2007	6.25388869
23001	2008	6.333541041
23001	2009	5.288898444
23001	2010	5.209626148
23001	2011	6.120018778
23001	2012	4.873563842
23001	2013	5.529784241
23001	2014	5.100567209
23001	2015	5.061581402
23001	2016	4.006211223
23007	2000	4.937028317
23007	2001	5.396938297
23007	2002	5.471838684
23007	2003	6.367436995
23007	2004	5.663175555
23007	2005	5.714087308
23007	2006	4.675026541
23007	2007	4.807163174
23007	2008	4.665010622
23007	2009	3.979627189
23007	2010	3.886354597
23007	2011	4.893691289
23007	2012	3.81948199
23007	2013	4.496906619
23007	2014	4.099185563
23007	2015	3.945150051
23007	2016	3.160140784
23011	2000	5.941121686
23011	2001	6.91425109
23011	2002	6.521467183
23011	2003	7.094577355
23011	2004	6.311982958
23011	2005	6.713143909
23011	2006	5.401636806
23011	2007	5.691219492
23011	2008	5.80487268
23011	2009	5.046345032
23011	2010	4.81316138
23011	2011	5.58095743
23011	2012	4.55732963
23011	2013	5.444849066
23011	2014	5.084221565
23011	2015	4.767499165
23011	2016	3.945306644
23015	2000	5.743396374
23015	2001	6.861653944
23015	2002	6.561258097
23015	2003	6.867588074
23015	2004	6.019100474
23015	2005	6.463845509
23015	2006	5.357917969
23015	2007	5.714559141
23015	2008	5.65238383
23015	2009	4.783908983
23015	2010	4.867829514
23015	2011	5.487009598
23015	2012	4.407627272
23015	2013	5.104439595
23015	2014	4.837347943
23015	2015	4.47733356
23015	2016	3.55013121
23027	2000	5.005220871
23027	2001	5.939334354
23027	2002	5.627728252
23027	2003	6.264050789
23027	2004	5.101480167
23027	2005	5.458676626
23027	2006	4.515782332
23027	2007	4.814901174
23027	2008	4.753186759
23027	2009	4.203992884
23027	2010	4.135213515
23027	2011	4.517774598
23027	2012	3.500529478
23027	2013	4.458494906
23027	2014	4.292720735
23027	2015	4.051245717
23027	2016	3.215578762
23019	2000	5.278239106
23019	2001	5.884224355
23019	2002	5.94353004
23019	2003	6.593713141
23019	2004	5.366282734
23019	2005	5.790993012
23019	2006	4.840614646
23019	2007	4.751388981
23019	2008	4.908006578
23019	2009	4.635735162
23019	2010	4.425730651
23019	2011	5.005891168
23019	2012	3.921322082
23019	2013	4.863017842
23019	2014	4.807897612
23019	2015	4.489843007
23019	2016	3.733973319
23021	2000	4.544083333
23021	2001	4.845030313
23021	2002	5.010823988
23021	2003	5.969269198
23021	2004	4.767219211
23021	2005	5.279579918
23021	2006	4.261194101
23021	2007	4.218538342
23021	2008	4.182778109
23021	2009	3.954828469
23021	2010	3.75821422
23021	2011	4.471511832
23021	2012	3.445752314
23021	2013	4.163063215
23021	2014	4.224749438
23021	2015	3.985102221
23021	2016	3.232082189
23009	2000	5.211593638
23009	2001	5.795279949
23009	2002	5.888543383
23009	2003	6.409112818
23009	2004	5.456406518
23009	2005	5.844755496
23009	2006	4.98489247
23009	2007	5.033157325
23009	2008	4.916202108
23009	2009	4.57112967
23009	2010	4.751586936
23009	2011	4.891164904
23009	2012	3.91177926
23009	2013	4.744002248
23009	2014	4.464695449
23009	2015	4.308084595
23009	2016	3.521615925
23029	2000	4.214366516
23029	2001	4.95608818
23029	2002	5.297376549
23029	2003	5.436352062
23029	2004	4.558919737
23029	2005	4.671667671
23029	2006	4.479222146
23029	2007	3.92985686
23029	2008	4.220192333
23029	2009	3.993253982
23029	2010	4.060126637
23029	2011	4.359638226
23029	2012	3.360657713
23029	2013	4.051512699
23029	2014	4.094989308
23029	2015	3.949052191
23029	2016	3.230358773
23003	2000	3.586380942
23003	2001	3.907646095
23003	2002	4.53829817
23003	2003	4.910670317
23003	2004	3.968578115
23003	2005	4.926558418
23003	2006	4.265821949
23003	2007	3.909177521
23003	2008	3.883257935
23003	2009	3.895097473
23003	2010	3.537772784
23003	2011	3.904155197
23003	2012	3.352621336
23003	2013	3.677062318
23003	2014	3.746667016
23003	2015	3.363018914
23003	2016	2.77629591
23025	2000	5.167522745
23025	2001	5.657298671
23025	2002	5.701179731
23025	2003	6.45564209
23025	2004	5.622531605
23025	2005	5.968551186
23025	2006	4.781414044
23025	2007	4.821044089
23025	2008	4.957037677
23025	2009	4.434314917
23025	2010	4.174371069
23025	2011	5.117124184
23025	2012	4.115541565
23025	2013	4.940367536
23025	2014	4.787579654
23025	2015	4.531228704
23025	2016	3.747936581
23013	2000	5.570135084
23013	2001	6.586631242
23013	2002	6.247842673
23013	2003	6.593482818
23013	2004	5.732113741
23013	2005	6.326863892
23013	2006	5.206151136
23013	2007	5.381864744
23013	2008	5.346198851
23013	2009	4.697154366
23013	2010	4.91194815
23013	2011	5.164110034
23013	2012	4.075469328
23013	2013	4.798513976
23013	2014	4.622454355
23013	2015	4.352075905
23013	2016	3.412062962
50027	2000	6.480340579
50027	2001	6.819557091
50027	2002	8.037834877
50027	2003	7.805271425
50027	2004	6.834729555
50027	2005	6.889620557
50027	2006	6.154852071
50027	2007	6.488955597
50027	2008	6.138391669
50027	2009	5.410066164
50027	2010	5.290277863
50027	2011	6.015997495
50027	2012	4.927644997
50027	2013	5.083511986
50027	2014	5.373905051
